prompt_id,prompt_text,ref_path,variant,gen_path
animals_and_ecology_055_single,"A male lion with a dark-brown mane and light-brown coat stands aggressively, roaring while fighting another smaller female lion with a lighter tan coat. The male leads the way forward, walking through dry grass and patches of green foliage, as the female follows closely behind him to his left. Both lions display an aggressive state throughout the scene, set against a backdrop of dense green leaves and scattered logs on the ground.",http://172.16.82.12:8010/ref/animals_and_ecology_055_single/ref.mp4,5,http://172.16.82.12:8010/gen/animals_and_ecology_055_single/videocrafter.mp4
animals_and_ecology_058_single,"A brown deer with small antlers stands in a sunlit park, grazing on the short grass as it moves slowly across the field. The background features tall green trees casting long shadows under clear skies, creating a peaceful natural setting. As the deer continues to walk and graze, its head is often lowered towards the ground, searching for food among the dry patches of grass.",http://172.16.82.12:8010/ref/animals_and_ecology_058_single/ref.mp4,1,http://172.16.82.12:8010/gen/animals_and_ecology_058_single/wan21.mp4
animals_and_ecology_058_single,"A brown deer with small antlers stands in a sunlit park, grazing on the short grass as it moves slowly across the field. The background features tall green trees casting long shadows under clear skies, creating a peaceful natural setting. As the deer continues to walk and graze, its head is often lowered towards the ground, searching for food among the dry patches of grass.",http://172.16.82.12:8010/ref/animals_and_ecology_058_single/ref.mp4,2,http://172.16.82.12:8010/gen/animals_and_ecology_058_single/vidu.mp4
animals_and_ecology_058_single,"A brown deer with small antlers stands in a sunlit park, grazing on the short grass as it moves slowly across the field. The background features tall green trees casting long shadows under clear skies, creating a peaceful natural setting. As the deer continues to walk and graze, its head is often lowered towards the ground, searching for food among the dry patches of grass.",http://172.16.82.12:8010/ref/animals_and_ecology_058_single/ref.mp4,3,http://172.16.82.12:8010/gen/animals_and_ecology_058_single/cogfun.mp4
animals_and_ecology_058_single,"A brown deer with small antlers stands in a sunlit park, grazing on the short grass as it moves slowly across the field. The background features tall green trees casting long shadows under clear skies, creating a peaceful natural setting. As the deer continues to walk and graze, its head is often lowered towards the ground, searching for food among the dry patches of grass.",http://172.16.82.12:8010/ref/animals_and_ecology_058_single/ref.mp4,4,http://172.16.82.12:8010/gen/animals_and_ecology_058_single/cogvideo5b.mp4
animals_and_ecology_058_single,"A brown deer with small antlers stands in a sunlit park, grazing on the short grass as it moves slowly across the field. The background features tall green trees casting long shadows under clear skies, creating a peaceful natural setting. As the deer continues to walk and graze, its head is often lowered towards the ground, searching for food among the dry patches of grass.",http://172.16.82.12:8010/ref/animals_and_ecology_058_single/ref.mp4,5,http://172.16.82.12:8010/gen/animals_and_ecology_058_single/videocrafter.mp4
animals_and_ecology_059_multi,"shot1: A close-up view of a black ant with brown and red accents on its head and body, exploring the surface it is touching by feeling around with its antennae while remaining stationary in an out-of-focus background.
shot2: A close-up view of an ant with a shiny black and brown head, red body, and six legs is exploring the surface by feeling its surroundings with antennae while another dark-brown/black ant stands in the center background sniffing or walking forward.",http://172.16.82.12:8010/ref/animals_and_ecology_059_multi/ref.mp4,1,http://172.16.82.12:8010/gen/animals_and_ecology_059_multi/wan21.mp4
animals_and_ecology_059_multi,"shot1: A close-up view of a black ant with brown and red accents on its head and body, exploring the surface it is touching by feeling around with its antennae while remaining stationary in an out-of-focus background.
shot2: A close-up view of an ant with a shiny black and brown head, red body, and six legs is exploring the surface by feeling its surroundings with antennae while another dark-brown/black ant stands in the center background sniffing or walking forward.",http://172.16.82.12:8010/ref/animals_and_ecology_059_multi/ref.mp4,2,http://172.16.82.12:8010/gen/animals_and_ecology_059_multi/vidu.mp4
animals_and_ecology_059_multi,"shot1: A close-up view of a black ant with brown and red accents on its head and body, exploring the surface it is touching by feeling around with its antennae while remaining stationary in an out-of-focus background.
shot2: A close-up view of an ant with a shiny black and brown head, red body, and six legs is exploring the surface by feeling its surroundings with antennae while another dark-brown/black ant stands in the center background sniffing or walking forward.",http://172.16.82.12:8010/ref/animals_and_ecology_059_multi/ref.mp4,3,http://172.16.82.12:8010/gen/animals_and_ecology_059_multi/cogfun.mp4
animals_and_ecology_059_multi,"shot1: A close-up view of a black ant with brown and red accents on its head and body, exploring the surface it is touching by feeling around with its antennae while remaining stationary in an out-of-focus background.
shot2: A close-up view of an ant with a shiny black and brown head, red body, and six legs is exploring the surface by feeling its surroundings with antennae while another dark-brown/black ant stands in the center background sniffing or walking forward.",http://172.16.82.12:8010/ref/animals_and_ecology_059_multi/ref.mp4,4,http://172.16.82.12:8010/gen/animals_and_ecology_059_multi/cogvideo5b.mp4
animals_and_ecology_059_multi,"shot1: A close-up view of a black ant with brown and red accents on its head and body, exploring the surface it is touching by feeling around with its antennae while remaining stationary in an out-of-focus background.
shot2: A close-up view of an ant with a shiny black and brown head, red body, and six legs is exploring the surface by feeling its surroundings with antennae while another dark-brown/black ant stands in the center background sniffing or walking forward.",http://172.16.82.12:8010/ref/animals_and_ecology_059_multi/ref.mp4,5,http://172.16.82.12:8010/gen/animals_and_ecology_059_multi/videocrafter.mp4
animals_and_ecology_060_single,"A person in a dark gray jacket gently holds a young, large kangaroo with brown and gray fur, its tall ears perked up as it looks around calmly. The kangaroo stands on grassy ground under bright sunlight, appearing alert yet relaxed while being petted by the individual whose hands are visible holding its body from behind. In the background, people walk along paths surrounded by trees, creating a serene park setting that bathes the scene in warm light. The kangaroo's head turns slightly to face left, showcasing its soft fur texture against the clear blue sky dotted with wispy clouds.",http://172.16.82.12:8010/ref/animals_and_ecology_060_single/ref.mp4,1,http://172.16.82.12:8010/gen/animals_and_ecology_060_single/wan21.mp4
